"E","Fmax","d"
32.3301581220074,79.8544921875,79.8544921875
NA,67.8369140625,67.8369140625
21.1884446938481,56.0654296875,56.0654296875
9.59038902889026,60.1904296875,60.1904296875
66.8559384478143,40.83984375,40.83984375
NA,51.1640625,51.1640625
NA,83.6748046875,83.6748046875
NA,37.611328125,37.611328125
34.7081204898696,55.248046875,55.248046875
20.6478205193599,52.763671875,52.763671875
33.3553541010662,53.0947265625,53.0947265625
NA,78.861328125,78.861328125
17.6652417757522,80.8125,80.8125
13.902557165915,29.953125,29.953125
16.4558969827089,26.1943359375,26.1943359375
12.9062057645949,31.8779296875,31.8779296875
28.5192014643956,75.462890625,75.462890625
3.41863033809006,99.685546875,99.685546875
14.6080021886051,56.5283203125,56.5283203125
2.61146295605694,43.822265625,43.822265625
27.7273717838216,37.546875,37.546875
39.3523891496909,51.62109375,51.62109375
42.1380918343641,40.716796875,40.716796875
NA,50.970703125,50.970703125
NA,61.541015625,61.541015625
16.4636791158619,52.9365234375,52.9365234375
NA,80.42578125,80.42578125
36.3982728470349,38.4873046875,38.4873046875
30.3879569408514,41.841796875,41.841796875
NA,46.9833984375,46.9833984375
34.8867791306849,72.3134765625,72.3134765625
33.8738654821547,45.8701171875,45.8701171875
17.4448015136223,76.458984375,76.458984375
NA,45.2578125,45.2578125
19.7201410090498,34.189453125,34.189453125
12.2223635951042,75.0673828125,75.0673828125
12.4584623226366,66.4365234375,66.4365234375
11.745150335216,87.3193359375,87.3193359375
27.1582271864886,64.0810546875,64.0810546875
26.7991470191455,80.958984375,80.958984375
11.8347940832946,75.9521484375,75.9521484375
18.9693501728457,71.3232421875,71.3232421875
4.25890933137291,36.97265625,36.97265625
34.4772953734056,59.7744140625,59.7744140625
30.5620927968334,29.53125,29.53125
11.698585448215,54.005859375,54.005859375
32.0092852771763,75.52734375,75.52734375
36.9870811113274,76.6669921875,76.6669921875
32.5670329766734,43.0546875,43.0546875
NA,61.060546875,61.060546875
NA,51.837890625,51.837890625
33.3877210859603,72.650390625,72.650390625
4.74885891256421,62.126953125,62.126953125
1.46671603932334,10.541015625,10.541015625
106.451698216373,47.841796875,47.841796875
2.49127096415777,52.5029296875,52.5029296875
30.6166923506724,48.7353515625,48.7353515625
NA,49.8310546875,49.8310546875
37.6910597055165,75.228515625,75.228515625
NA,37.025390625,37.025390625
42.2555138022536,73.259765625,73.259765625
NA,68.8388671875,68.8388671875
11.6263515146604,37.3828125,37.3828125
NA,62.2939453125,62.2939453125
20.9061092495814,55.318359375,55.318359375
59.146953567041,77.5869140625,77.5869140625
27.5220168478487,47.7158203125,47.7158203125
NA,56.443359375,56.443359375
NA,55.2509765625,55.2509765625
10.9379478209147,8.9912109375,8.9912109375
NA,79.2890625,79.2890625
50.6844031638571,51.697265625,51.697265625
12.8012484025999,95.1708984375,95.1708984375
14.8354432101646,47.701171875,47.701171875
48.0713563341728,66.1904296875,66.1904296875
NA,44.4375,44.4375
20.8656902357816,66.36328125,66.36328125
NA,50.103515625,50.103515625
NA,37.142578125,37.142578125
14.2404582933093,45.7880859375,45.7880859375
73.5051621819711,46.0283203125,46.0283203125
14.0714297029007,64.9599609375,64.9599609375
34.1697242341584,68.2001953125,68.2001953125
40.4099848062136,64.32421875,64.32421875
NA,37.91015625,37.91015625
50.462902588305,69.4833984375,69.4833984375
NA,41.7392578125,41.7392578125
NA,66.0263671875,66.0263671875
24.190282630307,77.7802734375,77.7802734375
19.7219732394062,63.4130859375,63.4130859375
48.0841720726178,67.18359375,67.18359375
NA,61.412109375,61.412109375
37.7404458061655,62.6689453125,62.6689453125
NA,33.8232421875,33.8232421875
NA,64.0341796875,64.0341796875
28.9645188234008,39.8818359375,39.8818359375
4.13525281302076,69.392578125,69.392578125
39.7990986313884,67.9833984375,67.9833984375
30.5957180181476,63.4189453125,63.4189453125
28.6879642519877,38.84765625,38.84765625
41.4648161926419,57.09375,57.09375
23.7493850075161,109.6376953125,109.6376953125
32.5579094729431,55.6142578125,55.6142578125
23.4447268087345,90.7236328125,90.7236328125
61.2130749571356,35.6572265625,35.6572265625
33.2690417597801,106.9716796875,106.9716796875
35.1612811904966,93.0380859375,93.0380859375
0.256352873164724,46.5146484375,46.5146484375
19.0410355380501,71.5927734375,71.5927734375
NA,59.1328125,59.1328125
NA,43.41796875,43.41796875
35.8638288856831,47.044921875,47.044921875
37.511530658676,51.650390625,51.650390625
32.2028486137102,85.2099609375,85.2099609375
4.47935325819158,33.3017578125,33.3017578125
8.38483812491677,51.498046875,51.498046875
4.82680022304887,53.5810546874999,53.5810546874999
11.9644445686,65.3642578124999,65.3642578124999
NA,57.3515624999999,57.3515624999999
21.4355180608503,44.431640625,44.431640625
48.8781247993801,47.2294921875,47.2294921875
24.3748302970705,60.205078125,60.205078125
33.2864531361927,71.7158203125,71.7158203125
26.7447172168588,68.3437499999999,68.3437499999999
NA,35.232421875,35.232421875
80.8881673268928,47.1181640625,47.1181640625
NA,41.4931640625,41.4931640625
221.695491808905,40.494140625,40.494140625
36.9747563666158,73.798828125,73.798828125
23.2993660199181,90.1611328125,90.1611328125
53.8450449314769,43.7021484375,43.7021484375
44.8508738697386,110.7802734375,110.7802734375
41.948090500328,86.9501953125,86.9501953125
NA,32.63671875,32.63671875
20.2035123879073,62.94140625,62.94140625
35.2924755854042,41.3818359375,41.3818359375
22.6373082133663,86.7333984375,86.7333984375
16.6167533364311,53.4287109375,53.4287109375
21.2477337658777,36.837890625,36.837890625
35.62130012603,61.7578125,61.7578125
83.5407151627061,52.3125,52.3125
19.743260253409,50.4521484375,50.4521484375
10.1467998407725,21.861328125,21.861328125
34.126807237184,73.5263671875,73.5263671875
0.937932127818995,43.48828125,43.48828125
NA,51.50390625,51.50390625
NA,49.5322265625,49.5322265625
38.9923802486657,54.48046875,54.48046875
NA,38.595703125,38.595703125
59.4104939711082,77.9326171875,77.9326171875
2.49684318292118,46.9365234374999,46.9365234374999
16.200685827822,41.3994140625,41.3994140625
13.8080623946112,63.744140625,63.744140625
NA,28.9306640625,28.9306640625
16.5098434965576,34.2216796875,34.2216796875
36.621678586602,37.353515625,37.353515625
18.8939072346891,87.2226562499999,87.2226562499999
27.5240652806085,47.015625,47.015625
31.215952430178,54.1201171875,54.1201171875
11.0158769445332,35.419921875,35.419921875
85.1909637481008,52.0400390625,52.0400390625
40.8152198208324,41.630859375,41.630859375
37.4460699564718,80.677734375,80.677734375
NA,42.0937499999999,42.0937499999999
NA,59.6279296875,59.6279296875
20.1713216131129,34.9716796875,34.9716796875
18.4424670426679,70.6611328125,70.6611328125
57.7071900064542,95.82421875,95.82421875
30.6494269517037,63.5302734375,63.5302734375
0.59631998007349,38.2998046875,38.2998046875
0.409576573038548,33.3486328125,33.3486328125
11.4759061928354,18.8173828124999,18.8173828124999
12.0647611997405,55.6962890625,55.6962890625
NA,47.1298828125,47.1298828125
50.6457537776096,48.9375,48.9375
36.4266439858943,47.783203125,47.783203125
4.69154889753961,32.841796875,32.841796875
NA,18.3662109375,18.3662109375
NA,79.6025390625,79.6025390625
15.8515050056117,57.9550781249999,57.9550781249999
36.7764855560678,76.2304687499999,76.2304687499999
25.1541131926995,62.1298828125,62.1298828125
37.3001851771357,63.71484375,63.71484375
34.5306667323206,74.396484375,74.396484375
33.3180822858128,57.7646484375,57.7646484375
35.7285646970939,71.3115234375,71.3115234375
NA,74.75390625,74.75390625
NA,22.7841796875,22.7841796875
34.5161611183249,59.841796875,59.841796875
19.8994131274762,63.2900390625,63.2900390625
0.079730538330652,16.5351562499999,16.5351562499999
29.8366761676935,59.5517578125,59.5517578125
31.6368991509565,67.259765625,67.259765625
52.9224865658953,69.421875,69.421875
42.6787613506215,70.869140625,70.869140625
41.0289934228122,72.919921875,72.919921875
26.1650954056664,45.36328125,45.36328125
15.344160878678,40.1162109375,40.1162109375
24.1525257448457,41.8740234375,41.8740234375
NA,70.3974609375,70.3974609375
10.3129025065821,63.33984375,63.33984375
18.4846232898052,59.4345703125,59.4345703125
0.237956317615188,34.5322265625,34.5322265625
10.3677807515488,66.0263671875,66.0263671875
37.1962984507388,46.5234375,46.5234375
27.0487015405695,44.9150390624999,44.9150390624999
NA,54.626953125,54.626953125
1.20858908959928,91.6552734375,91.6552734375
38.5463698849559,66.8291015625,66.8291015625
21.8448296633162,53.9560546875,53.9560546875
35.2686415625847,58.564453125,58.564453125
NA,68.5400390625,68.5400390625
NA,69.5888671875,69.5888671875
19.2233337603468,55.72265625,55.72265625
51.8990675440215,86.1796875,86.1796875
32.5659878438646,67.5029296875,67.5029296875
40.4293600695889,33.5273437499999,33.5273437499999
36.287763104022,77.1474609375,77.1474609375
19.810416523962,75.90234375,75.90234375
49.1132153665667,81.5537109375,81.5537109375
22.9624621083385,88.857421875,88.857421875
NA,58.763671875,58.763671875
NA,43.517578125,43.517578125
17.1246490683203,53.349609375,53.349609375
NA,53.9033203125,53.9033203125
29.5734352112078,49.107421875,49.107421875
32.2806720537558,84.3955078125,84.3955078125
10.3564064733492,64.998046875,64.998046875
24.8473267963628,52.8251953125,52.8251953125
NA,60.7060546875,60.7060546875
37.6661772423119,49.4091796875,49.4091796875
29.580724709423,73.0634765625,73.0634765625
9.56626218109979,44.162109375,44.162109375
40.8948472702423,51.1494140625,51.1494140625
51.1714300817446,70.458984375,70.458984375
4.80470039745347,46.41796875,46.41796875
39.1668451445615,30.5068359375,30.5068359375
NA,67.634765625,67.634765625
NA,91.37109375,91.37109375
17.6098895347901,28.03125,28.03125
NA,64.1953125,64.1953125
NA,49.2509765625,49.2509765625
NA,31.927734375,31.927734375
24.7894493782802,52.7021484375,52.7021484375
33.1567861129821,68.7275390625,68.7275390625
16.8361105296812,65.150390625,65.150390625
18.0272649362717,69.0703125,69.0703125
43.9845516075062,42.5009765625,42.5009765625
48.0610774929822,26.0537109375,26.0537109375
59.3192662736503,94.423828125,94.423828125
30.8945714798112,66.5625,66.5625
21.1464035465541,79.5087890625,79.5087890625
22.1702496124385,71.28515625,71.28515625
24.4355391501852,52.646484375,52.646484375
28.8138270634486,49.21875,49.21875
NA,59.4814453125,59.4814453125
NA,31.6318359375,31.6318359375
NA,56.21484375,56.21484375
33.4917823744608,72.158203125,72.158203125
NA,72.416015625,72.416015625
28.5070315043504,37.39453125,37.39453125
50.6108577219844,63.3017578125,63.3017578125
37.4612450585462,43.9248046875,43.9248046875
NA,43.18359375,43.18359375
65.0308046185826,35.2529296875,35.2529296875
7.87714664200081,78.8203125,78.8203125
NA,47.75390625,47.75390625
80.3537117413231,18,18
34.659214729777,46.93359375,46.93359375
14.0695830207411,63.263671875,63.263671875
28.5006780018698,39.2431640625,39.2431640625
33.090727699948,103.08984375,103.08984375
NA,79.51171875,79.51171875
47.2288162404322,49.939453125,49.939453125
NA,56.1943359375,56.1943359375
NA,54.5712890625,54.5712890625
40.8308954843728,53.560546875,53.560546875
NA,76.8984375,76.8984375
9.80122926988535,53.1005859375,53.1005859375
41.048985894759,71.16796875,71.16796875
16.4524690301731,49.7021484375,49.7021484375
25.2483346216493,53.677734375,53.677734375
29.1475018997846,40.1337890625,40.1337890625
47.6475404884368,47.5224609375,47.5224609375
NA,72.767578125,72.767578125
31.6248876593288,54.8291015625,54.8291015625
91.2722643185332,55.7548828125,55.7548828125
42.6838434914505,41.244140625,41.244140625
33.9809454830516,30.50390625,30.50390625
39.4081755331663,68.3232421875,68.3232421875
1.27032080739094,39.0263671875,39.0263671875
11.4042482587519,46.25390625,46.25390625
22.1811834853363,71.3203125,71.3203125
NA,30.984375,30.984375
21.4222305938796,46.154296875,46.154296875
18.6107366026722,59.19140625,59.19140625
NA,47.689453125,47.689453125
42.559867441446,84.9462890625,84.9462890625
25.0430655324119,79.6494140625,79.6494140625
18.567104139063,71.138671875,71.138671875
39.8914626221627,69.1611328125,69.1611328125
19.2587903432877,74.525390625,74.525390625
18.2276772767069,58.6083984375,58.6083984375
24.5744137931359,64.248046875,64.248046875
35.1469038803526,58.3623046875,58.3623046875
NA,63.28125,63.28125
NA,93.861328125,93.861328125
NA,58.5087890625,58.5087890625
16.6541107354986,53.548828125,53.548828125
22.5982729397618,38.6015625,38.6015625
NA,92.912109375,92.912109375
26.4915511254261,57.076171875,57.076171875
1.07239728601828,41.859375,41.859375
20.2254261081764,52.8779296875,52.8779296875
NA,28.65234375,28.65234375
NA,76.8984375,76.8984375
13.6911745286564,50.056640625,50.056640625
41.7731888069853,71.35546875,71.35546875
15.9126470784337,42.10546875,42.10546875
12.7356980928799,40.505859375,40.505859375
18.9715057306931,83.150390625,83.150390625
94.8495100832016,37.060546875,37.060546875
17.5757849602729,68.0126953125,68.0126953125
61.9549408938982,59.865234375,59.865234375
NA,59.3115234375,59.3115234375
25.1491161906506,53.466796875,53.466796875
47.6282881821987,48.580078125,48.580078125
NA,98.2353515625,98.2353515625
NA,59.4990234375,59.4990234375
14.9046910718506,47.923828125,47.923828125
33.1343496033414,81.8408203125,81.8408203125
30.3671243438248,75.005859375,75.005859375
NA,60.7734375,60.7734375
49.40450091789,78.6416015625,78.6416015625
2.88848986580979,28.3916015625,28.3916015625
1.11983255230912,43.7109375,43.7109375
86.8503722633765,53.0537109375,53.0537109375
NA,75.802734375,75.802734375
18.9340938169664,100.96875,100.96875
44.2823929137607,75.6416015625,75.6416015625
36.8413465534965,63.873046875,63.873046875
23.1827765526153,57.2607421875,57.2607421875
NA,34.39453125,34.39453125
NA,77.2734375,77.2734375
14.5272594231752,108.0029296875,108.0029296875
35.698731736773,76.9130859375,76.9130859375
10.249221627724,46.88671875,46.88671875
33.0568465660329,34.9541015625,34.9541015625
30.7217804983433,61.318359375,61.318359375
20.4805577574707,35.5078125,35.5078125
NA,45.7998046875,45.7998046875
15.6897458952901,60.1142578125,60.1142578125
46.7567528021834,50.3818359375,50.3818359375
1.01837105625203,60.380859375,60.380859375
NA,83.0859375,83.0859375
NA,37.9541015625,37.9541015625
35.6584760559528,61.822265625,61.822265625
NA,60.322265625,60.322265625
24.6191725615066,62.912109375,62.912109375
29.4097120773882,65.466796875,65.466796875
4.2591034451598,55.7197265625,55.7197265625
28.1012542831975,89.3759765625,89.3759765625
63.3205099869272,100.79296875,100.79296875
56.740751490598,70.9687499999999,70.9687499999999
NA,42.744140625,42.744140625
72.4942419308291,39.298828125,39.298828125
NA,71.466796875,71.466796875
NA,69.4365234375,69.4365234375
NA,64.0810546875,64.0810546875
16.4071874392233,52.7548828125,52.7548828125
15.3861819243154,58.951171875,58.951171875
54.3070792380553,44.0771484375,44.0771484375
NA,37.9365234375,37.9365234375
5.8836808825433,67.1015625,67.1015625
5.70261615916777,57.0615234375,57.0615234375
NA,39.158203125,39.158203125
33.746389137808,83.3525390625,83.3525390625
25.1378193201195,66.515625,66.515625
19.5425646702936,48.26953125,48.26953125
99.1654661976167,23.080078125,23.080078125
40.8633499668627,108.1259765625,108.1259765625
NA,44.8212890625,44.8212890625
28.5346747950328,91.7490234375,91.7490234375
13.6529453164347,51.333984375,51.333984375
20.7280730144379,52.96875,52.96875
83.5699230597678,51.0498046875,51.0498046875
12.3844363721794,47.923828125,47.923828125
NA,48.3515624999999,48.3515624999999
32.248243724357,85.330078125,85.330078125
44.9486540780356,71.548828125,71.548828125
22.2424719512323,86.0712890625,86.0712890625
21.2188897299836,82.1103515625,82.1103515625
31.0053271099149,58.810546875,58.810546875
32.7130201286956,52.072265625,52.072265625
28.1301056427312,60.6064453125,60.6064453125
NA,48.5888671875,48.5888671875
16.386291024527,40.4736328125,40.4736328125
2.75584846599798,35.859375,35.859375
16.7399604245787,64.7783203125,64.7783203125
37.0674699611424,46.3623046875,46.3623046875
32.6366574932806,67.6494140625,67.6494140625
12.1116735561988,54.4599609375,54.4599609375
NA,57.509765625,57.509765625
30.7955532279203,29.7568359375,29.7568359375
0.741039010782636,69.609375,69.609375
48.5574492408315,56.935546875,56.935546875
16.6720459582832,60.955078125,60.955078125
75.5801381692743,40.9716796875,40.9716796875
38.1871878377879,76.21875,76.21875
NA,30.4423828125,30.4423828125
28.468141214598,70.3154296875,70.3154296875
45.7897618871283,72.8876953125,72.8876953125
20.3057833112054,58.8603515625,58.8603515625
13.2971932785315,61.3857421875,61.3857421875
28.6617859881805,61.751953125,61.751953125
32.337989587848,56.0654296875,56.0654296875
30.0945739951189,96.7646484375,96.7646484375
13.318996071922,29.6484375,29.6484375
NA,37.30078125,37.30078125
NA,70.7900390625,70.7900390625
31.0614763306855,81.2080078125,81.2080078125
26.1008824357998,45.251953125,45.251953125
50.2245506984571,31.4501953125,31.4501953125
17.0499046345152,17.390625,17.390625
25.8640763397452,83.1621093749999,83.1621093749999
NA,17.6308593749999,17.6308593749999
41.7602027427926,42.5947265624999,42.5947265624999
29.2917042172825,28.3037109375,28.3037109375
NA,37.3681640625,37.3681640625
60.5392591853582,26.103515625,26.103515625
30.2911151954811,41.0185546875,41.0185546875
NA,41.689453125,41.689453125
34.8111091997081,34.7197265625,34.7197265625
32.0800874632874,83.87109375,83.87109375
39.376097477398,55.0166015625,55.0166015625
40.2264006749302,41.0302734375,41.0302734375
31.1973063802816,66.3251953125,66.3251953125
24.829194232629,41.2294921875,41.2294921875
NA,43.7607421874999,43.7607421874999
NA,79.3388671875,79.3388671875
29.0031514088806,40.5234375,40.5234375
26.2272706136837,52.34765625,52.34765625
NA,75.7822265625,75.7822265625
16.9784441005417,33.8876953125,33.8876953125
54.5137812406574,90.521484375,90.521484375
NA,59.2236328125,59.2236328125
48.9665377274996,61.2451171875,61.2451171875
19.3881797670286,61.6640625,61.6640625
NA,72.5537109375,72.5537109375
17.8060111706402,19.1865234375,19.1865234375
67.2672102587101,84.134765625,84.134765625
16.3712588404455,63.3515624999999,63.3515624999999
24.5564844442672,64.2011718749999,64.2011718749999
NA,16.9599609375,16.9599609375
25.2174220111399,54.3310546875,54.3310546875
38.4196044795926,28.125,28.125
NA,68.6630859375,68.6630859375
NA,41.4111328125,41.4111328125
29.8507322075702,37.3359375,37.3359375
70.5024313418466,32.61328125,32.61328125
NA,50.3789062499999,50.3789062499999
23.1634097339887,74.478515625,74.478515625
13.7391371044677,52.640625,52.640625
18.9456032968275,72.5888671875,72.5888671875
13.1384954641644,50.841796875,50.841796875
19.3262924614502,49.8369140625,49.8369140625
NA,65.958984375,65.958984375
22.2582821964894,69.3427734375,69.3427734375
28.9864389447114,76.69921875,76.69921875
47.6330480349279,65.5869140625,65.5869140625
21.5856282475574,55.16015625,55.16015625
5.95505839215344,38.2177734375,38.2177734375
19.2216190354019,49.119140625,49.119140625
27.3424455402218,43.5234375,43.5234375
7.51948806711779,48.2578125,48.2578125
63.2689760292585,100.7109375,100.7109375
NA,37.6787109375,37.6787109375
42.1858979764142,34.2392578125,34.2392578125
58.2620213476141,56.296875,56.296875
NA,43.4296875,43.4296875
13.5495460714903,72.2548828125,72.2548828125
9.92666547484895,54.2314453125,54.2314453125
14.7760246364017,38.630859375,38.630859375
NA,65.220703125,65.220703125
62.1620680761757,63.404296875,63.404296875
NA,76.7548828125,76.7548828125
NA,69.0791015625,69.0791015625
45.7585353570894,63.005859375,63.005859375
25.7168837803213,68.0478515625,68.0478515625
34.4181518485284,59.671875,59.671875
NA,41.009765625,41.009765625
24.7133662468681,64.611328125,64.611328125
30.9423940612982,76.4267578125,76.4267578125
25.8338916663542,44.7890625,44.7890625
NA,51.720703125,51.720703125
NA,27.2783203125,27.2783203125
19.0524731250681,57.556640625,57.556640625
24.2370088933166,52.21875,52.21875
NA,41.2470703125,41.2470703125
NA,98.6953125,98.6953125
37.6963929417209,65.35546875,65.35546875
NA,51.3662109375,51.3662109375
NA,44.63671875,44.63671875
31.3207886211553,64.921875,64.921875
17.0100976592536,51.38671875,51.38671875
47.1792214043515,83.8505859375,83.8505859375
NA,51.43359375,51.43359375
1.80169927101425,47.3759765625,47.3759765625
49.6364083071092,33.380859375,33.380859375
NA,100.8369140625,100.8369140625
NA,83.8095703125,83.8095703125
NA,69.3896484375,69.3896484375
25.0926420148264,78.1728515625,78.1728515625
21.7237824119506,81.6796875,81.6796875
18.2710535539832,31.2099609375,31.2099609375
21.3320596026514,81.732421875,81.732421875
NA,43.587890625,43.587890625
16.7119481892339,64.669921875,64.669921875
10.3926748672023,47.54296875,47.54296875
NA,48.4306640625,48.4306640625
45.0760549216788,43.5556640625,43.5556640625
33.3361284351961,41.6953125,41.6953125
65.2779620948237,63.076171875,63.076171875
20.8576234707782,53.2998046875,53.2998046875
17.7684046881027,30.8056640625,30.8056640625
NA,71.642578125,71.642578125
13.0148038734486,41.3935546875,41.3935546875
NA,59.830078125,59.830078125
24.6122937762142,62.89453125,62.89453125
26.8242280499657,63.29296875,63.29296875
3.1727581428281,53.2412109375,53.2412109375
NA,53.373046875,53.373046875
138.294037927224,21.69140625,21.69140625
28.1559417720497,60.662109375,60.662109375
29.755421769272,50.8271484375,50.8271484375
0.717871387762702,42.2666015625,42.2666015625
27.2501198236415,86.6689453125,86.6689453125
28.003247279971,74.09765625,74.09765625
NA,61.3974609375,61.3974609375
76.9512661389172,56.33203125,56.33203125
6.65091799545937,57.73828125,57.73828125
47.5729690391962,78.99609375,78.99609375
NA,90.8349609375,90.8349609375
14.4562889199756,54.3544921875,54.3544921875
7.12577463850336,70.86328125,70.86328125
23.703580786059,71.607421875,71.607421875
NA,66.7939453125,66.7939453125
29.1019938695677,50.455078125,50.455078125
NA,94.6435546875,94.6435546875
27.1389007222424,36.75,36.75
